id,summary
530351,Crafting table slabs and stairs
890347,"This mod adds things related to copper. For example, you can make orange dye from copper. 2 residents and 3 new mobs are also added."
491951,Filler is a smaller mod for fixing modpacks and integrating mods with each other.
643242,Little bits and pieces on the kobold horde
602313,a food adon mod for Minecraft java edition
407180,"Englisch:  Hello I'm still working on the mod but I hope you like it and I can tell you that I will continue to develop this mod as long as possible.  And I can also tell you that this mod will improve your Minecraft feeling for the game, and that you will"
558959,a mod that brings back old items and resources
548007,Allows use of variables in commands.
233733,The most OP mod EVER-- and also my first one!
368144,Sumário
377774,Magic and tecnologic aditions
688400,This mod is all about living in the End
643769,An Alternate dimension has mixed the overworld
1006757,"this mod includes: Baby Ore, Baby Chunks, Baby Tools, Baby Blocks and finally, BABIES!"
621978,Adds new coffees and even Godly coffees
439241,Crashes your game when you type in /altf4
657808,WSC gives you a way to take snapshots of your SP worlds!
368659,"Adds Teal Nether Bricks and Lantern Blocks. That's it, that's the mod."
504377,Mod which adds new creative tab for hidden items and blocks.
239288,Red Diamond Craft by welt101
421405,a structure and more than 40 blocks
406860,A mod about pickaxes
421932,β教祖のお部屋Mod
913859,Mod Adds Ores Blocks Armor Tools And More Soon
481044,Exp mod
385772,Adds renamable heart blocks
790650,"Magical tools we do a lot of things in, you can make magical armor, tools, elemental stuff and we soon will have gods to fight."
409586,Forces Minecraft to respawn you where you WANT to respawn
550989,"More buttons than you can shake a stick at, done up for the Fabric Mod Loader."
390737,Adds some nuclear stuff
408101,Fruit Power adds some fruits and vegetables with recipes!
420726,hi
661403,"More Wools, More Recips, And more Items"
409034,Remove political messages from Vazkii
637748,This is the core mod for the Rando SMP. It adds a few items and stuffs to the game for improvement of the modpack. 
620265,Adds a Doppelganger to Minecraft!
414855,Adds Diamond and Enchanted Diamond Apples and Arrow Quiver
591874,"The mod add : 1 Biome, 3 Mobs, 2 Ores, 4 Structure And 3 Structure Decoration"
830145,This mod adds educational sorts of things like elements of the periodic table!
402093,A mod that adds 24 new curses and a few other things to Minecraft 1.15.2
361316,Get wood dust in minecraft!
481471,Adds more stuff to minecraft
397536,The player is nearsighted!
1002717,The only and the best chip mod.
535302,"A new world ... has arrived, can you survive it?"
483133,Make blocks more or less flammable with this Fabric mod. 
507514,with this mod you can now craft chainmail
442136,The Dumplings of Essentia
68981,SlenderMod for Slender Map
1002037,"After a lightning strike, an eternal source of light appears at the place of the strike."
1002210,Get full control over the required experience per level.
638487,Replaces the Multiplayer button with a one-click transport to Taiga SMP.
432448,Fix double-typing 't' or '/' issue when opening the chat window.
247328,Reimagined Soul Shards
643435,"More Ingredients including Buckwheat, Polygonum and Rhubarb"
271462,Removes advancements
644751,"A Vanilla+ Mod Adding Tons Of Cool, Vanilla Friendly Additions To The Game!"
478584,Different swords made from crystals and minerals
620155,This mod adds the OG enchanted golden apple recipe back to Minecraft.
602068,This mod adds some commands to help players with getting info
362956,A Skyblock / Infinite Machine Mod For Redstone Users
350216,Get Dragon's Breath from a Dragon's Head!
230936,"Similar to OpenBlocks or ExtraUtils, just a collection of useful things. Contains EnderGlove"
371744,BacoMod
669138,Smokey Bux - Currency item
253626,Fixes Chicken Necks
321221,This MOD adds Japanese food and adds main salt and building blocks.
607088,Extreme Tools adds one set of new tools and armor
410805,A silly little mod that explodes you when you pick up items!
452745,A mod which adds new recipes for an almost vanilla SkyBlock experience.
406718,"Adds a few more uses to Beetroot, as well as a new use for Carrots"
481947,Some Additions
698118,"this mod add 6 types of coins, craftable tradable and tradable with villagers"
364251,Adiciona vários minérios em várias dimensões
387217,"Adds in extra tools, as the title implies. It also adds in a pretty cool staff!"
677484,EZStats is a 1.7.10 Forge Mod that allows users to have access to easy statistics
438654,Tweaks for the Tale Past modpack
496771,"Add new minerals, tools and more !"
883429,A few travel sized Beacons (Requires Curious API)
993294,this mod adds or expanse on ideas all ready in Minecraft many quality of life stuff like 3 new boss's  or 12 new ores etc.
229326,Steel loosely based on the process used in ancient India
404800,a mod that adds ruby armor and tools
634394,"A mod that adds items/blocks, tools,amor,ore"
236141,LatvianModder's Minimap Mod
431663,A mod that adds money to the game
239253,green screen and blue screen mod
404744,More zombies Mod
936233,"It's dave's potioneering, but with food spiking + milk and invis 2"
550642,"Meme mod, removes kneecaps"
633579,A little addon with backpacks and structures!
698079,High Quality Textures & Unique Materials
584942,"Adds coffee and other stuff, like poisoned coffee."
479389,hop-based drink
414542,"armor, tools, dimension the armor tools and dimension are called bright ore bright tools and bright armor and bright dimension"
453718,super Netherite is here for 1.16.4 Minecraft forge!
422134,Improving sound by allowing custom sound categories!
622839,Allows the calibrating of Sculk Sensors
430670,this mod adds a material called fyooium.
635469,A small adventure mod I made to play on my own.
527427,Cherry-pick ores and modify their properties
613146,Adds A Few Quality Of Life Recipes To Make Your Minecraft Experience A Little Better 
387767,adds commands such as /fly and /gmc
580023,This mod ads a couple new mobs and an overpowered weapon to the game.
379444,1.14.4
999186,A mod that adds armor and graphite to handle the heat of the nether and lava. 
669463,"Wither Bones is a Minecraft mod and it adds new items to the game like Wither Bones, Wither Bone Block, Wither Potions and Arrow and Wither Meal"
373203,Adds craftable chainmail armour
477636,"adds more ore, tools and Armor"
662766,A mod which adds an ore which leads to new items.
455667,Now you can have your personal Dandy!
235979,"Tools, recycle items, material refining"
636035,Anti X-ray server-side only mod
594894,A mod with Emeralds Infused with Diamonds
363928,"It's water, but upside down!"
559031,A Mod for my Community Server
1000677,A potion that makes the entity glow
998160,"🍾 | Make players lose experience when they craft something, fully customizable"
455547,adds more music disk. use jukebox
565434,A mod containing miscellaneous items and blocks with extra additions
228100,An Realy Expensive mod thats Uses a lot of ores =D
996363,This survival-friendly mod adds craftable concrete columns of every color.
427662,More Foods lol
223784,"Sal'andaar's Orb enables you to see through walls and penetrate the ground to discover hidden tunnels, caverns, abondoned mines, dungeons, fortresses etc. For Forge v1.7.2+"
481243,in this mod there is a lot of stuff
347807,By bullfighter
510994,Adds new materials for crafting
342417,A new exploration mod
638013,Craft tools and armor with nuggets instead.
571498,Barrels that have an infinite amount of a certain item
237384,Chest that combines equipments when closed
569800,this mod adds in  an upgrade to netherite; palladium
525388,The mod adds to us some very simple things
820009,Mostly paintings is a small mod which adds a few new paintings!
401619,"Opaque glass/doors for mob-spawners, with a new nether ore!"
597707,A collection of 6 Machine Frames for Modpacks.
485071,"this is my first mod in fabric, it adds food and blocks to minecraft"
493274,a mod that add new armors tools weapons and ores!
51576,"Remove the ""Scanning for LAN worlds!"" text from the Multiplayer menu."
59805,"TFmaterials is a Ore / Material based mod with 14 new Materials, Magics, Machinary and more to Come!"
497023,A mod that adds several ores to the end.
560920,Blocks / Items / Biomes / Structures / Food
454705,You can't wear armour!
73959,FlenixCitiesOffice
494796,Restore old rusty tools and use them!
457733,Adds a weapon letting you shoot dragon fire charges.
